,geonameid,name,asciiname,alternatenames,latitude,longitude,featureclass,featurecode,countrycode,cc2,admin1code,admin2code,population,elevation,dem,timezone,modificationdate
3347,2751952,Lang Hout,Lang Hout,Langhout,51.34525,6.03476,P,PPL,NL,,5.0,1894.0,0,,29,Europe/Amsterdam,2010-09-17
3348,2750473,Langbroek,Nederlangbroek,"Langbroek,Neerlangbroek",52.0125,5.32778,P,PPL,NL,,9.0,352.0,0,,4,Europe/Amsterdam,2017-10-17
3349,2751957,Lange Heide,Lange Heide,,51.37417,6.06667,P,PPL,NL,,5.0,1894.0,0,,26,Europe/Amsterdam,2010-09-17
3350,2751946,Lange Linschoten,Lange Linschoten,,52.04167,4.88889,P,PPL,NL,,9.0,589.0,0,,0,Europe/Amsterdam,2007-06-03
3351,2751963,Langedijk,Langedijk,"Langedijk,Langedyk",52.7,4.81667,P,PPL,NL,,7.0,1980.0,0,,1,Europe/Amsterdam,2022-09-30
3352,2751961,Langedijke,Langedijke,"Langedieke,Langedijk,Langedijke,Langedike",52.96446,6.28907,P,PPL,NL,,2.0,85.0,295,,8,Europe/Amsterdam,2018-12-08
3353,2751955,Langeheit,Langeheit,,52.492,4.75849,P,PPL,NL,,7.0,479.0,1180,,0,Europe/Amsterdam,2017-03-24
3354,2751950,Langel,Langel,"Langel,Neer-Langel",51.80709,5.64597,P,PPL,NL,,6.0,828.0,0,,8,Europe/Amsterdam,2012-01-17
3355,2751949,Langelaar,Langelaar,,52.10612,5.51906,P,PPL,NL,,3.0,203.0,0,,7,Europe/Amsterdam,2011-06-04
3356,2751947,Langelille,Langelille,,52.84213,5.84267,P,PPL,NL,,2.0,98.0,125,,0,Europe/Amsterdam,2017-10-17
3357,2751943,Langelo,Langelo,Langeloo,53.09333,6.44583,P,PPL,NL,,1.0,1699.0,195,,7,Europe/Amsterdam,2017-10-17
3358,2751944,Langelo,Langelo,Langeloo,52.1425,6.70833,P,PPL,NL,,15.0,158.0,0,,24,Europe/Amsterdam,2007-06-03
3359,2751936,Langen,Langen,,52.15,6.45,P,PPL,NL,,3.0,262.0,0,,14,Europe/Amsterdam,2009-10-09
3360,2751934,Langenberg,Langenberg,,51.59816,5.34578,P,PPL,NL,,6.0,757.0,0,,6,Europe/Amsterdam,2011-04-19
3361,2751935,Langenberg,Langenberg,,51.58203,4.49611,P,PPL,NL,,6.0,1655.0,0,,2,Europe/Amsterdam,2009-01-13
3362,2751932,Langenboom,Langenboom,"Lange Boom,Langenboem",51.70417,5.73056,P,PPL,NL,,6.0,1982.0,1400,,18,Europe/Amsterdam,2022-09-30
3363,2751929,Langendijk,Langendijk,,51.5175,4.5125,P,PPL,NL,,6.0,840.0,0,,8,Europe/Amsterdam,2007-06-03
3364,2751928,Langenholte,Langenholte,,52.54833,6.10972,P,PPL,NL,,15.0,193.0,115,,2,Europe/Amsterdam,2017-03-24
3365,2751927,Langenoord,Langenoord,Langeroord,52.18768,5.38034,P,PPL,NL,,9.0,307.0,1695,,2,Europe/Amsterdam,2017-04-08
3366,2751926,Langeraar,Langeraar,,52.19333,4.71111,P,PPL,NL,,11.0,569.0,735,,-2,Europe/Amsterdam,2017-03-24
3367,2751922,Langerak,Langerak,,52.71841,6.6136,P,PPL,NL,,1.0,109.0,0,,13,Europe/Amsterdam,2017-10-16
3368,2751923,Langerak,Langerak,,51.98583,6.25417,P,PPL,NL,,3.0,222.0,0,,15,Europe/Amsterdam,2007-06-03
3369,2751924,Langerak,Langerak,,51.93167,4.87639,P,PPL,NL,,11.0,1978.0,0,,0,Europe/Amsterdam,2019-01-20
3370,2751918,Langereis,Langereis,,52.715,4.90417,P,PPL,NL,,7.0,1911.0,0,,-2,Europe/Amsterdam,2012-11-25
3371,2751917,Langereit,Langereit,,51.53833,4.90694,P,PPL,NL,,6.0,784.0,0,,13,Europe/Amsterdam,2007-06-03
3372,2751916,Langeschouw,Langeschouw,,51.4825,4.54028,P,PPL,NL,,6.0,840.0,0,,19,Europe/Amsterdam,2007-06-03
3373,2751911,Langeveen,Langeveen,Landeveen,52.46333,6.71806,P,PPL,NL,,15.0,183.0,0,,21,Europe/Amsterdam,2017-10-17
3374,2751903,Langeweegje,Langeweegje,,51.44,3.89028,P,PPL,NL,,10.0,654.0,0,,-1,Europe/Amsterdam,2007-06-03
3375,2751902,Langeweg,Langeweg,,51.64833,4.66528,P,PPL,NL,,6.0,1709.0,630,,2,Europe/Amsterdam,2017-10-17
3376,2751901,Langeweide,Langeweide,,52.03428,4.79862,P,PPL,NL,,11.0,1901.0,0,,0,Europe/Amsterdam,2012-04-14
3377,2751894,Langezwaag,Langezwaag,"Langezwaag,Langsweagen",52.98257,6.0024,P,PPL,NL,,2.0,86.0,615,,2,Europe/Amsterdam,2017-10-17
3378,6544839,Langlaar,Langlaar,,51.48333,5.55417,P,PPL,NL,,6.0,820.0,0,,16,Europe/Amsterdam,2007-06-07
3379,2751890,Langstraat,Langstraat,De Langstraat,51.675,4.27917,P,PPL,NL,,11.0,1924.0,0,,-1,Europe/Amsterdam,2013-06-09
3380,2751891,Langstraat,Langstraat,,51.33083,5.86806,P,PPL,NL,,5.0,1894.0,0,,30,Europe/Amsterdam,2010-09-17
3381,2751888,Langweer,Langweer,"Langwar,Langweer",52.95836,5.72173,P,PPL,NL,,2.0,1940.0,1095,,3,Europe/Amsterdam,2017-10-17
3382,2751883,Lankes,Lankes,,51.65167,5.65694,P,PPL,NL,,6.0,1991.0,0,,22,Europe/Amsterdam,2022-09-30
3383,2751882,Lankhorst,Lankhorst,,52.67833,6.22222,P,PPL,NL,,15.0,180.0,0,,1,Europe/Amsterdam,2007-06-03
3384,2751875,Laren,Laren,,52.19417,6.36528,P,PPL,NL,,3.0,262.0,1730,,13,Europe/Amsterdam,2017-10-17
3385,2751874,Laren,Laren,"Laren,la lun,laryn,raren,Ларен,Լարեն,لارين,لارین,ラーレン,拉倫",52.25667,5.22778,P,PPL,NL,,7.0,417.0,11508,,8,Europe/Amsterdam,2017-10-17
3386,2751871,Lariestraat,Lariestraat,,51.6577,5.46424,P,PPL,NL,,6.0,1721.0,0,,6,Europe/Amsterdam,2011-06-04
3387,2752003,Laskwerd,Laskwerd,Laskwerd,53.2997,6.85126,P,PPL,NL,,4.0,1979.0,0,,-4,Europe/Amsterdam,2021-07-05
3388,2751867,Lathum,Lathum,Latum,51.98667,6.01944,P,PPL,NL,,3.0,299.0,530,,10,Europe/Amsterdam,2017-10-17
3389,2751865,Lattrop,Lattrop,,52.42667,6.97639,P,PPL,NL,,15.0,1774.0,0,,20,Europe/Amsterdam,2007-06-03
3390,11281970,Lattrop-Breklenkamp,Lattrop-Breklenkamp,,52.44318,6.98581,P,PPL,NL,,15.0,1774.0,0,,20,Europe/Amsterdam,2017-10-17
3391,2751863,Laude,Laude,,52.92833,7.12917,P,PPL,NL,,4.0,1950.0,30,,9,Europe/Amsterdam,2019-01-20
3392,2751861,Laudermarke,Laudermarke,,52.88667,7.11528,P,PPL,NL,,4.0,1950.0,0,,8,Europe/Amsterdam,2019-01-20
3393,6544919,Lauderzwarteveen,Lauderzwarteveen,,52.925,7.10694,P,PPL,NL,,4.0,1950.0,0,,8,Europe/Amsterdam,2019-01-20
3394,2751849,Lauwersoog,Lauwersoog,,53.40468,6.21418,P,PPL,NL,,4.0,1966.0,130,,0,Europe/Amsterdam,2019-01-20
3395,2751846,Lauwerzijl,Lauwerzijl,,53.31083,6.29583,P,PPL,NL,,4.0,1969.0,145,,-1,Europe/Amsterdam,2019-01-20
3396,2751840,Lede en Oudewaard,Lede en Oudewaard,Lede-Oudewaard,51.94,5.55556,P,PPL,NL,,3.0,1740.0,0,,6,Europe/Amsterdam,2007-06-03
3397,2751842,Ledeacker,Ledeacker,Ledeakker,51.63667,5.87083,P,PPL,NL,,6.0,1982.0,385,,16,Europe/Amsterdam,2022-09-30
3398,2751836,Leegkerk,Leegkerk,,53.22917,6.48889,P,PPL,NL,,4.0,14.0,75,,-2,Europe/Amsterdam,2017-03-24
3399,2751835,Leegte,Leegte,,53.2893,6.2503,P,PPL,NL,,2.0,1970.0,0,,0,Europe/Amsterdam,2019-01-20
3400,2751834,Leek,Leek,"De Leek,De Like,Leek,Lek,Leyk,lei ke,lyk,Лек,Լեյկ,ليك,雷克",53.1625,6.37639,P,PPL,NL,,4.0,1969.0,19651,,2,Europe/Amsterdam,2019-01-20
3401,2751832,Leekerweg,Leekerweg,,52.65,5.18333,P,PPL,NL,,7.0,498.0,0,,-1,Europe/Amsterdam,2011-06-04
3402,2751827,Leemberg,Leemberg,,51.3875,4.33611,P,PPL,NL,,6.0,873.0,0,,14,Europe/Amsterdam,2007-06-03
3403,2751825,Leemdobben,Leemdobben,,52.9525,7.15417,P,PPL,NL,,4.0,1950.0,0,,6,Europe/Amsterdam,2019-01-20
3404,2751824,Leemhorst,Leemhorst,,51.32667,6.14167,P,PPL,NL,,5.0,983.0,0,,23,Europe/Amsterdam,2007-06-03
3405,2751821,Leende,Leende,,51.35083,5.55417,P,PPL,NL,,6.0,1658.0,3490,,26,Europe/Amsterdam,2017-10-17
3406,2751816,Leenderstrijp,Leenderstrijp,"Liender Strijp,Strijp",51.33333,5.54028,P,PPL,NL,,6.0,1658.0,415,,26,Europe/Amsterdam,2017-03-24
3407,2751813,Leens,Leens,"Lens,Liens,Lèns",53.36,6.37917,P,PPL,NL,,4.0,1966.0,1675,,1,Europe/Amsterdam,2019-01-20
3408,2751811,Leensel,Leensel,,51.40833,5.80556,P,PPL,NL,,6.0,762.0,0,,26,Europe/Amsterdam,2007-06-03
3409,2751810,Leerbroek,Leerbroek,,51.90833,5.05139,P,PPL,NL,,9.0,1961.0,0,,1,Europe/Amsterdam,2019-01-20
3410,2751808,Leerdam,Leerdam,"Leerdam,Lerdam,Leyrdam,lai er dan,lyrdam,Лердам,Լեյրդամ,ليردام,莱尔丹",51.89333,5.09167,P,PPL,NL,,9.0,1961.0,20758,,3,Europe/Amsterdam,2019-01-20
3411,2751803,Leermens,Leermens,,53.345,6.79861,P,PPL,NL,,4.0,1979.0,190,,2,Europe/Amsterdam,2021-07-05
3412,2751801,Leersum,Leersum,"lai er se mu,萊爾瑟姆",52.01167,5.42778,P,PPL,NL,,9.0,1581.0,6385,,9,Europe/Amsterdam,2017-10-17
3413,2751795,Leest,Leest,,51.60983,5.54312,P,PPL,NL,,6.0,1948.0,2840,,11,Europe/Amsterdam,2017-08-16
3414,2751789,Leeuwen,Leeuwen,,51.21032,5.99862,P,PPL,NL,,5.0,957.0,1075,,25,Europe/Amsterdam,2017-03-24
3415,2751788,Leeuwen,Leeuwen,Leuwen,51.28173,6.07063,P,PPL,NL,,5.0,889.0,0,,26,Europe/Amsterdam,2009-01-04
3416,2751785,Leeuwerik,Leeuwerik,,51.35083,6.05278,P,PPL,NL,,5.0,1894.0,0,,28,Europe/Amsterdam,2010-09-17
3417,2751784,Leeuwstuk,Leeuwstuk,,50.94055,5.95155,P,PPL,NL,,5.0,899.0,0,,98,Europe/Amsterdam,2011-06-04
3418,2752733,Leeuwte,Kleine-Leeuwte,,52.69083,5.9875,P,PPL,NL,,15.0,1708.0,0,,6,Europe/Amsterdam,2007-06-06
3419,2760036,Leeuwte,Leeuwte,Leeuwte,52.76667,6.39861,P,PPL,NL,,1.0,1690.0,90,,9,Europe/Amsterdam,2017-03-24
3420,2751783,Leg,Leg,,51.49833,4.85972,P,PPL,NL,,6.0,1723.0,0,,12,Europe/Amsterdam,2007-06-03
3421,2751782,Legemeer,Legemeer,"Legemar,Legemeer",52.94067,5.72868,P,PPL,NL,,2.0,1940.0,40,,0,Europe/Amsterdam,2017-10-17
3422,2751778,Legert,Legert,,51.50167,6.13194,P,PPL,NL,,5.0,1507.0,0,,18,Europe/Amsterdam,2010-08-18
3423,2751776,Leggeloo,Leggeloo,Leggelo,52.85667,6.36111,P,PPL,NL,,1.0,1701.0,125,,9,Europe/Amsterdam,2017-03-24
3424,2751773,Leiden,Leiden,"Lajden,Leida,Leiden,Leidenas,Leidene,Leie,Leien,Leinten,Lejda,Lejdehn,Lejden,Lejdeni,Leyde,Leyden,Lugdunum,Lugdunum Batavorum,Lèida,la'idena,lai dun,laitan,laydn,laydyn,leideni,leideon,li dein,lydn,lyydn,raiden,Λέιντεν,Лайден,Лајден,Лейден,Лейдэн,Լեյդեն,ליידן,لائڈن,لايدن,لايدين,لیدن,লাইডেন,லைடன்,ไลเดิน,ლეიდენი,ライデン,莱顿,레이던",52.15833,4.49306,P,PPL,NL,,11.0,546.0,119713,,6,Europe/Amsterdam,2019-09-05
3425,2751771,Leiderdorp,Leiderdorp,"Lejderdorp,Lejderdorpe,Leyderdorp,lai de duo pu,laydrdwrb,Лейдердорп,Лейдердорпе,Լեյդերդորպ,لايدردورب,莱德多普",52.15833,4.52917,P,PPL,NL,,11.0,547.0,25966,,4,Europe/Amsterdam,2017-10-17
3426,2751769,Leidschendam,Leidschendam,"Lejdsendam,Лейдсендам",52.08167,4.39281,P,PPL,NL,,11.0,1916.0,0,,3,Europe/Amsterdam,2019-02-01
3427,2751758,Leihoek,Leihoek,,52.75556,4.65175,P,PPL,NL,,7.0,441.0,0,,0,Europe/Amsterdam,2013-06-09
3428,2751756,Leijenbroek,Leijenbroek,"Leiebrouk,Leijenbroek",50.98346,5.86538,P,PPL,NL,,5.0,1883.0,0,,54,Europe/Amsterdam,2012-01-17
3429,2751750,Leimuiden,Leimuiden,Leymuiden,52.22417,4.66944,P,PPL,NL,,11.0,1884.0,1035,,-4,Europe/Amsterdam,2017-10-17
3430,2751748,Leimuiderbrug,Leimuiderbrug,,52.23083,4.66806,P,PPL,NL,,7.0,394.0,45,,0,Europe/Amsterdam,2017-10-17
3431,2751746,Lekermeer,Lekermeer,,52.67083,5.00833,P,PPL,NL,,7.0,420.0,0,,-4,Europe/Amsterdam,2007-06-03
3432,2751744,Lekkerkerk,Lekkerkerk,,51.89833,4.68194,P,PPL,NL,,11.0,1931.0,0,,0,Europe/Amsterdam,2020-01-09
3433,2751741,Lekkum,Lekkum,Lekkum,53.22433,5.82001,P,PPL,NL,,2.0,80.0,400,,0,Europe/Amsterdam,2017-10-17
3434,2751739,Lellens,Lellens,,53.30083,6.70972,P,PPL,NL,,4.0,14.0,50,,0,Europe/Amsterdam,2019-01-20
3435,2751736,Lelystad-Haven,Lelystad-Haven,"Haven van Lelystad,Lelystad",52.49833,5.41944,P,PPL,NL,,16.0,995.0,0,,-5,Europe/Amsterdam,2007-06-03
3436,2751735,Lemel,Lemel,,51.37355,5.25764,P,PPL,NL,,6.0,1728.0,0,,29,Europe/Amsterdam,2009-01-13
3437,2751734,Lemele,Lemele,,52.4525,6.41528,P,PPL,NL,,15.0,175.0,0,,9,Europe/Amsterdam,2017-10-17
3438,2751732,Lemelerveld,Lemelerveld,,52.44583,6.34167,P,PPL,NL,,15.0,148.0,0,,8,Europe/Amsterdam,2017-10-17
3439,2751730,Lemiers,Lemiers,Lemier,50.78583,5.99306,P,PPL,NL,,5.0,981.0,720,,157,Europe/Amsterdam,2017-10-17
3440,2751729,Lemmer,Lemmer,"De Lemmer,Lemmer",52.84618,5.70912,P,PPL,NL,,2.0,1940.0,10050,,3,Europe/Amsterdam,2017-10-17
3441,2751727,Lemperhoek,Lemperhoek,,52.15087,6.51681,P,PPL,NL,,3.0,1859.0,0,,15,Europe/Amsterdam,2011-06-04
3442,2751725,Lemselo,Lemselo,Lemseloo,52.33917,6.89306,P,PPL,NL,,15.0,1774.0,0,,24,Europe/Amsterdam,2007-06-03
3443,2751717,Lengel,Lengel,,51.8825,6.26806,P,PPL,NL,,3.0,1955.0,0,,15,Europe/Amsterdam,2017-10-17
3444,2751716,Lennisheuvel,Lennisheuvel,,51.5725,5.31528,P,PPL,NL,,6.0,757.0,855,,11,Europe/Amsterdam,2017-03-24
3445,2751715,Lensheuvel,Lensheuvel,,51.35,5.15,P,PPL,NL,,6.0,1667.0,0,,30,Europe/Amsterdam,2011-06-04
3446,2751714,Lent,Lent,Tent,51.86167,5.86667,P,PPL,NL,,3.0,268.0,9160,,11,Europe/Amsterdam,2017-10-17
3447,2751713,Lenthe,Lenthe,,52.4825,6.2,P,PPL,NL,,15.0,148.0,0,,2,Europe/Amsterdam,2007-06-03
3448,2751711,Leo-Stichting,Leo-Stichting,,52.09237,6.5076,P,PPL,NL,,3.0,1859.0,0,,19,Europe/Amsterdam,2011-06-04
3449,2751553,Leons,Leons,,53.1513,5.67804,P,PPL,NL,,2.0,80.0,0,,0,Europe/Amsterdam,2019-01-20
3450,2751709,Lepelstraat,Lepelstraat,,51.54833,4.27639,P,PPL,NL,,6.0,748.0,1425,,6,Europe/Amsterdam,2017-10-17
3451,2751707,Lerop,Lerop,,51.1675,5.98889,P,PPL,NL,,5.0,1669.0,85,,24,Europe/Amsterdam,2017-03-24
3452,2751706,Lesterhuis,Lesterhuis,,53.28233,7.02355,P,PPL,NL,,4.0,1979.0,0,,-3,Europe/Amsterdam,2021-07-05
3453,2751705,Lettelbert,Lettelbert,,53.19083,6.41111,P,PPL,NL,,4.0,1969.0,0,,1,Europe/Amsterdam,2019-01-20
3454,2751702,Lettele,Lettele,,52.2775,6.27361,P,PPL,NL,,15.0,150.0,0,,8,Europe/Amsterdam,2017-10-17
3455,2751699,Leuken,Leuken,,51.56469,6.0672,P,PPL,NL,,5.0,893.0,0,,15,Europe/Amsterdam,2011-04-19
3456,2751700,Leuken,Leuken,,51.25288,5.7346,P,PPL,NL,,5.0,988.0,3805,,32,Europe/Amsterdam,2017-03-24
3457,2751695,Leunen,Leunen,,51.51,5.97917,P,PPL,NL,,5.0,984.0,2270,,25,Europe/Amsterdam,2017-10-17
3458,2751692,Leur,Leur,,51.81833,5.69306,P,PPL,NL,,3.0,296.0,30,,9,Europe/Amsterdam,2017-10-17
3459,2751691,Leurke,Leurke,,51.59167,5.67361,P,PPL,NL,,6.0,755.0,0,,17,Europe/Amsterdam,2007-06-03
3460,2751687,Leusden,Leusden,"Hamersveld,Leusden,Leusden-Centrum,Леусден",52.1325,5.43194,P,PPL,NL,,9.0,327.0,29215,,5,Europe/Amsterdam,2017-10-17
3461,2751686,Leusden-Zuid,Leusden-Zuid,"Leusbroek,Leusden,Nieuw Leusden",52.1175,5.40556,P,PPL,NL,,9.0,327.0,0,,6,Europe/Amsterdam,2007-06-03
3462,6544886,Leusenerslag,Leusenerslag,,52.54083,6.30833,P,PPL,NL,,15.0,148.0,0,,4,Europe/Amsterdam,2007-06-07
3463,2751683,Leutes,Leutes,,51.93167,5.54861,P,PPL,NL,,3.0,214.0,0,,7,Europe/Amsterdam,2007-06-03
3464,2751682,Leuth,Leuth,Leut,51.83917,5.99167,P,PPL,NL,,3.0,1945.0,1595,,12,Europe/Amsterdam,2017-10-17
3465,2751681,Leutingewolde,Leutingewolde,,53.15833,6.43194,P,PPL,NL,,1.0,1699.0,130,,-1,Europe/Amsterdam,2017-10-17
3466,2751679,Leuven,Leuven,,51.84417,5.09444,P,PPL,NL,,3.0,1960.0,0,,2,Europe/Amsterdam,2019-01-20
3467,2751678,Leuvenheim,Leuvenheim,,52.07417,6.14028,P,PPL,NL,,3.0,213.0,0,,11,Europe/Amsterdam,2017-10-17
3468,2751674,Leuvenum,Leuvenum,,52.295,5.71944,P,PPL,NL,,3.0,233.0,0,,21,Europe/Amsterdam,2007-06-03
3469,6544720,Leveroijse Bergen,Leveroijse Bergen,,51.2575,5.84722,P,PPL,NL,,5.0,1640.0,0,,29,Europe/Amsterdam,2007-06-07
3470,2751669,Leveroy,Leveroy,"Leverooi,Leveroy",51.24917,5.84722,P,PPL,NL,,5.0,946.0,770,,32,Europe/Amsterdam,2017-10-17
3471,2751668,Lewedorp,Lewedorp,,51.49583,3.74861,P,PPL,NL,,10.0,654.0,0,,2,Europe/Amsterdam,2017-10-17
3472,2751665,Lexmond,Lexmond,Leksmond,51.9625,5.03472,P,PPL,NL,,9.0,1961.0,0,,2,Europe/Amsterdam,2019-01-20
3473,2751662,Lhee,Lhee,,52.82583,6.39444,P,PPL,NL,,1.0,1701.0,220,,11,Europe/Amsterdam,2017-03-24
3474,2751661,Lheebroek,Lheebroek,,52.84667,6.42639,P,PPL,NL,,1.0,1701.0,110,,12,Europe/Amsterdam,2017-03-24
3475,2751658,Libeek,Libeek,,50.78667,5.77083,P,PPL,NL,,5.0,1903.0,0,,122,Europe/Amsterdam,2012-04-14
3476,2751657,Lichtaard,Lichtaard,,53.32636,5.9127,P,PPL,NL,,2.0,1970.0,90,,-1,Europe/Amsterdam,2019-01-20
3477,2751654,Lichtenberg,Lichtenberg,,51.9,6.4,P,PPL,NL,,3.0,1509.0,0,,14,Europe/Amsterdam,2009-01-13
3478,2751651,Lichtenvoorde,Lichtenvoorde,,51.98667,6.56667,P,PPL,NL,,3.0,1586.0,19590,,22,Europe/Amsterdam,2017-10-17
3479,2751648,Lichtmis,Lichtmis,,52.58333,6.19444,P,PPL,NL,,15.0,193.0,0,,3,Europe/Amsterdam,2007-06-03
3480,2751647,Liefkenshoek,Liefkenshoek,,51.4325,4.95417,P,PPL,NL,,6.0,744.0,0,,26,Europe/Amsterdam,2007-06-03
3481,2751645,Liempde,Liempde,,51.56917,5.37222,P,PPL,NL,,6.0,757.0,4170,,11,Europe/Amsterdam,2017-10-17
3482,2751642,Lienden,Lienden,,51.81333,5.66389,P,PPL,NL,,3.0,296.0,0,,6,Europe/Amsterdam,2007-06-03
3483,2751641,Lienden,Lienden,,51.94833,5.51806,P,PPL,NL,,3.0,214.0,3470,,8,Europe/Amsterdam,2017-10-17
3484,2751637,Lierderholthuis,Lierderholthuis,,52.43667,6.19167,P,PPL,NL,,15.0,177.0,176,,3,Europe/Amsterdam,2017-10-17
3485,2751636,Lieren,Lieren,,52.1625,5.98889,P,PPL,NL,,3.0,200.0,570,,19,Europe/Amsterdam,2017-10-17
3486,2751635,Lierhand,Lierhand,,51.98667,4.28056,P,PPL,NL,,11.0,1783.0,0,,-1,Europe/Amsterdam,2007-06-03
3487,2751634,Lierop,Lierop,,51.41917,5.67917,P,PPL,NL,,6.0,847.0,1460,,25,Europe/Amsterdam,2017-10-17
3488,2751632,Lies,Lies,Liesbosch,51.57,4.71111,P,PPL,NL,,6.0,758.0,0,,3,Europe/Amsterdam,2007-06-03
3489,2751631,Lies,Lies,,53.39285,5.32459,P,PPL,NL,,2.0,93.0,125,,2,Europe/Amsterdam,2017-10-17
3490,2751628,Lieseind,Lieseind,,51.64083,5.40417,P,PPL,NL,,6.0,1948.0,0,,9,Europe/Amsterdam,2017-08-16
3491,2751627,Lieshout,Lieshout,"lyshawt,لیسهاوت",51.52036,5.59479,P,PPL,NL,,6.0,1659.0,3530,,15,Europe/Amsterdam,2017-10-17
3492,2751623,Liessel,Liessel,"Liesel,Liezel",51.41333,5.82083,P,PPL,NL,,6.0,762.0,2395,,29,Europe/Amsterdam,2017-10-17
3493,2751621,Liesveld,Liesveld,,51.9325,4.83194,P,PPL,NL,,11.0,1978.0,9767,,2,Europe/Amsterdam,2019-01-20
3494,6544842,Lieveld,Lieveld,,51.51459,5.2841,P,PPL,NL,,6.0,823.0,0,,13,Europe/Amsterdam,2009-10-10
3495,2751619,Lievelde,Lievelde,,52.00917,6.59444,P,PPL,NL,,3.0,1586.0,0,,25,Europe/Amsterdam,2017-10-17
3496,2751613,Lieveren,Lieveren,,53.11583,6.45278,P,PPL,NL,,1.0,1699.0,125,,4,Europe/Amsterdam,2017-10-17
3497,2751611,Lieving,Lieving,,52.85167,6.52778,P,PPL,NL,,1.0,1731.0,0,,14,Europe/Amsterdam,2007-06-03
3498,2751609,Ligtenberg,Ligtenberg,,52.31667,6.4625,P,PPL,NL,,15.0,1742.0,0,,16,Europe/Amsterdam,2007-06-03
3499,2751605,Lijnden,Lijnden,,52.3525,4.75694,P,PPL,NL,,7.0,394.0,705,,-4,Europe/Amsterdam,2017-10-17
3500,2751606,Lijnden,Lijnden,,51.91833,5.81389,P,PPL,NL,,3.0,1734.0,0,,9,Europe/Amsterdam,2010-08-31
3501,2751604,Lijndonk,Lijndonk,,51.57,4.85833,P,PPL,NL,,6.0,758.0,0,,6,Europe/Amsterdam,2007-06-03
3502,2751602,Lijnsheike,Lijnsheike,,51.58333,5.08333,P,PPL,NL,,6.0,855.0,0,,15,Europe/Amsterdam,2011-06-04
3503,2751599,Limbricht,Limbricht,"Limbricht,Limbrikht,Лимбрихт",51.01167,5.8375,P,PPL,NL,,5.0,1883.0,2575,,46,Europe/Amsterdam,2017-10-17
3504,2751592,Limmen,Limmen,,52.56917,4.69444,P,PPL,NL,,7.0,383.0,7300,,3,Europe/Amsterdam,2018-12-13
3505,2751590,Limmerkoog,Limmerkoog,,52.54333,4.70833,P,PPL,NL,,7.0,450.0,0,,0,Europe/Amsterdam,2007-06-03
3506,2751589,Linde,Linde,,52.08083,6.35278,P,PPL,NL,,3.0,1876.0,0,,15,Europe/Amsterdam,2007-06-03
3507,2751586,Linde,Linde,,52.63917,6.44861,P,PPL,NL,,1.0,1690.0,110,,6,Europe/Amsterdam,2017-10-17
3508,2751588,Linde,Linde,,52.27833,6.23472,P,PPL,NL,,15.0,150.0,0,,7,Europe/Amsterdam,2007-06-03
3509,2751587,Linde,Linde,,52.45167,6.50556,P,PPL,NL,,15.0,1700.0,0,,5,Europe/Amsterdam,2007-06-03
3510,2755115,Linden,Linden,Linden,51.74917,5.83056,P,PPL,NL,,6.0,1982.0,225,,13,Europe/Amsterdam,2022-09-30
3511,2751583,Lindenheuvel,Lindenheuvel,,50.98509,5.81667,P,PPL,NL,,5.0,1883.0,8040,,62,Europe/Amsterdam,2017-03-24
3512,2751577,Linderte,Linderte,"Linderle,Linderte",52.39377,6.31403,P,PPL,NL,,15.0,177.0,0,,6,Europe/Amsterdam,2012-01-17
3513,2751570,Lingsfort,Lingsfort,,51.47333,6.2,P,PPL,NL,,5.0,983.0,160,,22,Europe/Amsterdam,2017-03-24
3514,2751566,Linne,Linne,,51.155,5.93889,P,PPL,NL,,5.0,1641.0,3645,,29,Europe/Amsterdam,2017-10-17
3515,2751561,Linschoten,Linschoten,,52.0625,4.91528,P,PPL,NL,,9.0,335.0,3435,,0,Europe/Amsterdam,2017-10-17
3516,2751559,Lintelo,Lintelo,Linteloo,51.92389,6.51532,P,PPL,NL,,3.0,197.0,0,,21,Europe/Amsterdam,2009-08-31
3517,2751555,Lintvelde,Lintvelde,,52.08083,6.54028,P,PPL,NL,,3.0,1859.0,0,,17,Europe/Amsterdam,2007-06-03
3518,2751554,Lioessens,Lioessens,"Lioesens,Lioessens,Ljussens",53.38056,6.08763,P,PPL,NL,,2.0,1970.0,280,,0,Europe/Amsterdam,2019-01-20
3519,2751551,Lippenhuizen,Lippenhuizen,"Lippenhuizen,Lippenhuzen",53.01835,6.09346,P,PPL,NL,,2.0,86.0,935,,2,Europe/Amsterdam,2017-10-17
3520,2751550,Lippenwoude,Lippenwoude,Lippenwoude,52.96986,5.64954,P,PPL,NL,,2.0,1900.0,0,,-1,Europe/Amsterdam,2018-07-04
3521,2751547,Lisse,Lisse,"Lisse,Лиссе",52.26,4.55694,P,PPL,NL,,11.0,553.0,22321,,2,Europe/Amsterdam,2017-10-17
3522,2751544,Lisserbroek,Lisserbroek,,52.25667,4.57222,P,PPL,NL,,7.0,394.0,3360,,0,Europe/Amsterdam,2017-10-17
3523,2751543,Lith,Lith,"Lit,Lith",51.80583,5.43889,P,PPL,NL,,6.0,828.0,2895,,6,Europe/Amsterdam,2017-10-17
3524,2751541,Lithoijen,Lithoijen,"Lithooien,Lithoyen,Litooien",51.8025,5.46389,P,PPL,NL,,6.0,828.0,745,,7,Europe/Amsterdam,2017-10-17
